source_year,workbook_name,sheet_name,chapter,likely_table_title,topic,geography_level_candidate,is_index_sheet,likely_analytical_table,max_rows,max_columns,probable_header_row,probable_data_start_row,region_candidate_count,total_keyword_hits,source_keyword_hits,detected_years,normalized_match_title
2023,Statistical-Yearbook-2023.xlsx,46.,Unknown / Other,أنشطة بنوك الدم بوزارة الصحة حسب المنطقة الصحية عام 2023م.,Activity,Health Region,NO,YES,31,5,4,5,19,3,0,,أنشطة بنوك الدم بوزارة الصحة المنطقة الصحية م
2023,Statistical-Yearbook-2023.xlsx,47.,Unknown / Other,Table 4-47,Activity,Unknown / National / Other,NO,YES,18,25,4,5,0,0,0,,-
2023,Statistical-Yearbook-2023.xlsx,48.,Unknown / Other,King Faisal Specialist Hospital,Capacity | Activity,Unknown / National / Other,NO,YES,48,12,13,,0,2,0,,king faisal specialist hospital
2023,Statistical-Yearbook-2023.xlsx,49.,Unknown / Other,الحالات المعروضة على مراكز الطب الشرعي بوزارة الصحة حسب المنطقة الصحية وطبيعة الفحص الطبي الشرعي لعام 2023م,Other,Health Region,NO,YES,28,8,4,5,19,6,0,,الحالات المعروضة على مراكز الطب الشرعي بوزارة الصحة المنطقة الصحية وطبيعة الفحص الطبي الشرعي م
2023,Statistical-Yearbook-2023.xlsx,50.,Unknown / Other,Number of Medico Legal Committees and Number of Referred Medical Malpractice Cases by Health Region in 2022G.,Other,Health Region,NO,YES,24,43,4,6,17,4,0,,number of medico legal committees and number of referred medical malpractice cases by health region in g
2023,Statistical-Yearbook-2023.xlsx,51.,Unknown / Other,"Distribution of Resolutions of Medical Malpractice Death Cases Issued by the Medico Legal Committees according to Convictions, 2022G.",Other,Health Region,NO,YES,23,15,4,5,17,3,0,,"distribution of resolutions of medical malpractice death cases issued by the medico legal committees according to convictions, g"
2023,Statistical-Yearbook-2023.xlsx,52.,Unknown / Other,الحالات التي تمت إحالتها إلى المستشفيات الحكومية العامة أو التخصصية حسب المنطقة المحيلة والمستقبلة عام 2023م.,Capacity,Health Cluster,NO,YES,34,48,5,6,46,4,1,,الحالات التي تمت إحالتها إلى المستشفيات الحكومية ا ة أو التخصصية المنطقة المحيلة والمستقبلة م
2023,Statistical-Yearbook-2023.xlsx,53.,Unknown / Other,Table 4-53,Activity,Unknown / National / Other,NO,YES,26,12,4,5,0,4,0,,-
2023,Statistical-Yearbook-2023.xlsx,54,Unknown / Other,"Cases Referred to Social Service Departements at MOH Hospitals, According to Cause of Social Investigation and Sex, 2023G.",Capacity | Activity,Unknown / National / Other,NO,YES,12,5,4,5,0,1,0,,"cases referred to social service departements at moh hospitals, according to cause of social investigation and sex, g"
2023,Statistical-Yearbook-2023.xlsx,55,Unknown / Other,عدد الوجبات التقريبي لمستحقي التغذية في مستشفيات وزارة الصحة حسب المنطقة الصحية لعام 2023م.,Capacity | Workforce,Health Region,NO,YES,28,11,4,5,19,4,1,,عدد الوجبات التقريبي لمستحقي التغذية في مستشفيات وزارة الصحة المنطقة الصحية م
2023,Statistical-Yearbook-2023.xlsx,56,Unknown / Other,عدد المستشفيات المنفذة لبرنامج الرعاية الصحية المنزلية بوزارة الصحة والعاملين وعدد المستفيدين حسب المنطقة الصحية لعام 2023م,Capacity,Health Region,NO,YES,27,9,4,5,19,2,0,2023,عدد المستشفيات المنفذة لبرنامج الرعاية الصحية المنزلية بوزارة الصحة وا لين وعدد المستفيدين المنطقة الصحية م
2023,Statistical-Yearbook-2023.xlsx,57,Unknown / Other,Table 4-57,Other,Unknown / National / Other,NO,YES,16,10,4,5,0,0,0,,-
2023,Statistical-Yearbook-2023.xlsx,58,Unknown / Other,Health Call Center 937,Other,Unknown / National / Other,NO,YES,53,7,15,16,0,0,2,,health call center
2023,Statistical-Yearbook-2023.xlsx,59,Unknown / Other,"Resources and Activities of Telemedicine at MoH by Health Regions, 2023G",Capacity | Activity,Health Region,NO,YES,28,10,6,7,19,3,1,,"resources and activities of telemedicine at moh by health regions, g"
2023,Statistical-Yearbook-2023.xlsx,60,Unknown / Other,"School Health Services by Type of Service and Health Region, 2023G",Other,Health Region,NO,YES,27,6,6,7,19,2,0,,"school health services by type of service and health region, g"
2023,Statistical-Yearbook-2023.xlsx,مؤشرات أداء الصحة,Unknown / Other,,Other,Unknown / National / Other,NO,NO,1,1,,,0,0,0,,
2023,Statistical-Yearbook-2023.xlsx,fig1,Unknown / Other,العيادات الخارجية – متوسط وقت الانتظار للموعد (بالايام),Activity,Unknown / National / Other,NO,YES,45,26,15,16,0,0,0,2022,العيادات الخارجية - متوسط وقت الانتظار للموعد بالايام
2023,Statistical-Yearbook-2023.xlsx,fig2,Unknown / Other,قسم الطوارئ – نسبة المرضى الذين انهيت اجراءاتهم خلال 4 ساعات,Activity,Unknown / National / Other,NO,YES,42,26,8,9,0,0,0,2022,قسم الطوارئ - نسبة المرضى الذين انهيت اجراءاتهم خلال ساعات
2023,Statistical-Yearbook-2023.xlsx,fig3,Unknown / Other,متوسط مدة الإقامة للمرضى داخل المستشفى (بالأيام),Capacity,Unknown / National / Other,NO,YES,46,27,7,8,0,0,0,2022,متوسط مدة الإقامة للمرضى داخل المستشفى بالأيام
2023,Statistical-Yearbook-2023.xlsx,fig4,Unknown / Other,Critical Care Average Length of Stay (in days),Other,Unknown / National / Other,NO,YES,44,26,5,6,0,0,0,2022,critical care average length of stay in days
2023,Statistical-Yearbook-2023.xlsx,fig5,Unknown / Other,غرفة العمليات – متوسط وقت انتظار الجراحة (بالأيام),Activity,Unknown / National / Other,NO,YES,48,26,6,7,0,0,0,2022,غرفة العمليات - متوسط وقت انتظار الجراحة بالأيام
2023,Statistical-Yearbook-2023.xlsx,fig6,Unknown / Other,Radiology Machines Utilization Rate (%),Other,Unknown / National / Other,NO,YES,45,29,8,9,0,0,0,2022,radiology machines utilization rate %
2023,Statistical-Yearbook-2023.xlsx,fig7,Unknown / Other,الفترة الزمنية بين طلب وإجراء أشعة الرنين المغناطيسي والتصوير المقطعي (بالساعات),Other,Unknown / National / Other,NO,YES,54,26,8,,0,0,0,2022,الفترة الزمنية بين طلب وإجراء أشعة الرنين المغناطيسي والتصوير المقطعي بالساعات
2023,Statistical-Yearbook-2023.xlsx,فهرس الباب الخامس,Unknown / Other,"Activities of Control Health Centers at Entry Points ( Preventive Care ), 1444H (2023G).",Capacity | Activity,Unknown / National / Other,YES,NO,38,38,2,3,0,0,0,,"activities of control health centers at entry points preventive care , h g"
2023,Statistical-Yearbook-2023.xlsx,5-1,Unknown / Other,Table 5-1,Other,Unknown / National / Other,NO,YES,18,16,13,14,0,2,2,"2021, 2022, 2023",-
2023,Statistical-Yearbook-2023.xlsx,5-2,Unknown / Other,"Permanent and Seasonal Health Facilities in Hajj Season, 1444H (2023G).",Capacity | Activity,Unknown / National / Other,NO,YES,37,7,4,5,3,2,0,,"permanent and seasonal health facilities in hajj season, h g"
2023,Statistical-Yearbook-2023.xlsx,5-3,Unknown / Other,Allied Health Personnel,Workforce,Unknown / National / Other,NO,YES,15,16,15,,0,6,0,,allied health personnel
2023,Statistical-Yearbook-2023.xlsx,5-4,Unknown / Other,*Given to all arrivalls coming from targeted Countries in Health Requirements and Recommendations,Capacity | Activity,Unknown / National / Other,NO,YES,31,8,4,5,0,2,0,,*given to all arrivalls coming from targeted countries in health requirements and recommendations
2023,Statistical-Yearbook-2023.xlsx,5-5,Unknown / Other,Pilgrims' Visits to PHCs in the Last Five Years,Activity,Health Region,NO,YES,31,16,9,10,4,2,0,,pilgrims' visits to phcs in the last five years
2023,Statistical-Yearbook-2023.xlsx,5-6,Unknown / Other,زيارات الحجاج لأقسام الطوارئ بالمستشفيات في الأعوام الخمسة الأخيرة,Capacity | Activity,Health Region,NO,YES,31,16,9,10,4,2,0,,زيارات الحجاج لأقسام الطوارئ بالمستشفيات في الأعوام الخمسة الأخيرة
2023,Statistical-Yearbook-2023.xlsx,5-7,Unknown / Other,زيارات الحجاج للعيادات الخارجية بالمستشفيات في الأعوام الخمسة الأخيرة,Capacity | Activity,Health Region,NO,YES,31,16,9,10,4,2,0,,زيارات الحجاج للعيادات الخارجية بالمستشفيات في الأعوام الخمسة الأخيرة
2023,Statistical-Yearbook-2023.xlsx,5-8,Unknown / Other,حالات التنويم من الحجاج بأقسام المستشفيات في الأعوام الخمسة الأخيرة,Capacity | Activity,Health Region,NO,YES,31,16,9,10,4,2,0,,حالات التنويم من الحجاج بأقسام المستشفيات في الأعوام الخمسة الأخيرة
2023,Statistical-Yearbook-2023.xlsx,5-9,Unknown / Other,Table 5-9,Other,Health Region,NO,YES,31,16,9,10,4,2,0,,-
2023,Statistical-Yearbook-2023.xlsx,5-10,Unknown / Other,Table 5-10,Other,Health Region,NO,YES,31,16,9,10,4,2,0,,-
2023,Statistical-Yearbook-2023.xlsx,5-11,Unknown / Other,Table 5-11,Other,Health Region,NO,YES,31,16,9,10,4,2,0,,-
2023,Statistical-Yearbook-2023.xlsx,5-12,Unknown / Other,Table 5-12,Activity,Health Region,NO,YES,32,16,9,10,4,2,0,,-
2023,Statistical-Yearbook-2023.xlsx,5-13,Unknown / Other,Table 5-13,Other,Health Region,NO,YES,32,16,9,10,4,2,0,,-
2023,Statistical-Yearbook-2023.xlsx,5-14,Unknown / Other,Table 5-14,Other,Health Region,NO,YES,32,16,9,10,4,2,0,,-
2023,Statistical-Yearbook-2023.xlsx,5-15,Unknown / Other,Table 5-15,Other,Health Region,NO,YES,32,16,9,10,4,2,0,,-
2023,Statistical-Yearbook-2023.xlsx,5-16,Unknown / Other,Table 5-16,Other,Health Region,NO,YES,31,16,9,10,4,2,0,,-
2024,Statistical-Yearbook-2024.xlsx,المناطق عربي,Unknown / Other,جميع محافظات المنطقة الشرقية عدا محافظتي الأحساء وحفر الباطن,Other,Health Cluster,NO,YES,25,6,13,14,66,0,0,,جميع محافظات المنطقة الشرقية عدا محافظتي الأحساء وحفر الباطن
2024,Statistical-Yearbook-2024.xlsx,المناطق انجليزي,Unknown / Other,"Former Health Affairs Directorates and their Corresponding Administrative Regions, Governorates, Health Clusters, and Branches & Offices of the Ministry of Health",Other,Health Cluster,NO,YES,25,6,13,14,66,0,0,,"former health affairs directorates and their corresponding administrative regions, governorates, health clusters, and branches & offices of the ministry of health"
2024,Statistical-Yearbook-2024.xlsx,فهرس الباب الأول,Unknown / Other,مؤشرات مختارة عن الموارد المتاحة بمستشفيات وزارة الصحة حسب المنطقة الصحية لعام 2023 م.,Population | Capacity,Health Region,YES,NO,26,23,2,3,0,1,2,"2021, 2023",مؤشرات مختارة عن الموارد المتاحة بمستشفيات وزارة الصحة المنطقة الصحية م
2024,Statistical-Yearbook-2024.xlsx,1-1,Health Indicators,Crude Birth Rate /1000 Population,Population,Unknown / National / Other,NO,YES,18,10,6,7,0,1,4,2024,crude birth rate population
2024,Statistical-Yearbook-2024.xlsx,1-2,Health Indicators,"Life Expectancy at Birth by Gender and Adminstrative Regions, 2023G",Other,Health Region,NO,YES,19,5,4,5,26,0,2,,"life expectancy at birth by gender and adminstrative regions, g"
2024,Statistical-Yearbook-2024.xlsx,1-3,Health Indicators,"Population by Nationality, Gender, and Age group, 2024G",Population,Unknown / National / Other,NO,YES,24,11,5,6,0,5,2,,"population by nationality, gender, and age group, g"
2024,Statistical-Yearbook-2024.xlsx,1-4,Health Indicators,"Population by Nationality, Gender, and Age group, 2023G",Population,Unknown / National / Other,NO,YES,24,11,5,6,0,5,2,,"population by nationality, gender, and age group, g"
2024,Statistical-Yearbook-2024.xlsx,1-5,Health Indicators,"Estimated (2010-2021G) Population By Administrative Regions, Based on (2022G) Census.",Population,Health Region,NO,YES,34,15,15,16,26,2,2,"2021, 2022","estimated - g population by administrative regions, based on g census"
2024,Statistical-Yearbook-2024.xlsx,1-6,Health Indicators,Table 1-6,Other,Unknown / National / Other,NO,YES,20,4,5,6,0,1,2,"2021, 2022, 2023, 2024",-
2024,Statistical-Yearbook-2024.xlsx,1-7,Health Indicators,Domestic general government health expenditure (GGHE-D) as percentage of general government expenditure (GGE) (%),Other,Unknown / National / Other,NO,YES,19,15,5,6,0,4,4,"2021, 2022, 2023, 2024",domestic general government health expenditure gghe-d as percentage of general government expenditure gge %
2024,Statistical-Yearbook-2024.xlsx,1-8,Health Indicators,The source of workforce data has been modified as of 2024 to be the Saudi Commission for Health Specialties.,Population | Capacity | Workforce,Unknown / National / Other,NO,YES,18,11,4,5,0,0,3,2024,the source of workforce data has been modified as of to be the saudi commission for health specialties
2024,Statistical-Yearbook-2024.xlsx,1-9,Health Indicators,"Selected Indicators of Available Resources at MoH Hospitals by MoH Branches and Offices, 2024G",Capacity | Workforce,Unknown / National / Other,NO,YES,32,8,4,5,24,0,1,2024,"selected indicators of available resources at moh hospitals by moh branches and offices, g"
