workbook_name,sheet_name,row_number,column_number,region_candidate
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,20,12,1,القصيم
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,20,13,1,الشرقية
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,20,13,10,Eastern
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,20,16,1,عسير
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,20,18,1,تبوك
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,20,19,1,حائل
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,20,20,1,الحدود الشمالية
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,20,21,1,جازان
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,20,21,10,Jazan
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,20,22,1,نجران
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,20,22,10,Najran
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,20,23,1,الباحة
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,20,23,10,Al-Bahah
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,20,24,1,الجوف
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,20,24,10,Al-Jouf
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,21,4,1,المدينة الطبية
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,21,6,1,مدينة الملك فهد الطبية بالرياض
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,21,6,8,KFMC RIYADH
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,21,7,1,مستشفى الملك خالد التخصصي للعيون بالرياض
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,21,7,8,KKESH RIYADH
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,22,6,1,الرياض
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,22,6,8,Riyadh
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,22,10,1,المدينة المنورة
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,22,11,1,القصيم
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,22,12,1,الشرقية
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,22,12,8,Eastern
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,22,15,1,عسير
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,22,17,1,تبوك
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,22,18,1,حائل
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,22,19,1,الحدود الشمالية
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,22,20,1,جازان
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,22,20,8,Jazan
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,22,21,1,نجران
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,22,21,8,Najran
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,22,22,1,الباحة
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,22,22,8,Al-Bahah
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,22,23,1,الجوف
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,22,23,8,Al-Jouf
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,23,6,1,الرياض
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,23,6,8,Riyadh
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,23,10,1,المدينة المنورة
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,23,11,1,القصيم
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,23,12,1,الشرقية
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,23,12,8,Eastern
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,23,15,1,عسير
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,23,17,1,تبوك
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,23,18,1,حائل
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,23,19,1,الحدود الشمالية
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,23,20,1,جازان
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,23,20,8,Jazan
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,23,21,1,نجران
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,23,21,8,Najran
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,23,22,1,الباحة
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,23,22,8,Al-Bahah
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,23,23,1,الجوف
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,23,23,8,Al-Jouf
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,24,6,1,الرياض
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,24,6,5,Riyadh
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,24,10,1,المدينة المنورة
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,24,11,1,القصيم
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,24,12,1,الشرقية
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,24,12,5,Eastern
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,24,15,1,عسير
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,24,17,1,تبوك
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,24,18,1,حائل
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,24,19,1,الحدود الشمالية
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,24,20,1,جازان
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,24,20,5,Jazan
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,24,21,1,نجران
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,24,21,5,Najran
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,24,22,1,الباحة
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,24,22,5,Al-Bahah
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,24,23,1,الجوف
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,24,23,5,Al-Jouf
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,25,22,1,الرياض
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,25,23,1,المدينة
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,25,26,1,قوى الامن مكة
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,25,27,1,قوى الامن الرياض
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,25,32,1,جامعة القصيم
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,25,35,1,جامعة نجران
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,25,40,1,الرياض
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,4.22,5,1,الرياض
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,4.22,5,5,Riyadh
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,4.22,9,1,المدينة المنورة
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,4.22,10,1,القصيم
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,4.22,11,1,الشرقية
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,4.22,11,5,Eastern
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,4.22,14,1,عسير
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,4.22,16,1,تبوك
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,4.22,17,1,حائل
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,4.22,18,1,الحدود الشمالية
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,4.22,19,1,جازان
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,4.22,19,5,Jazan
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,4.22,20,1,نجران
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,4.22,20,5,Najran
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,4.22,21,1,الباحة
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,4.22,21,5,Al-Bahah
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,4.22,22,1,الجوف
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,4.22,22,5,Al-Jouf
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,27,8,1,الرياض
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,27,8,11,Riyadh
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,27,12,1,المدينة المنورة
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,27,13,1,القصيم
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,27,14,1,الشرقية
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,27,14,11,Eastern
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,27,17,1,عسير
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,27,19,1,تبوك
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,27,20,1,حائل
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,27,21,1,الحدود الشمالية
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,27,22,1,جازان
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,27,22,11,Jazan
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,27,23,1,نجران
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,27,23,11,Najran
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,27,24,1,الباحة
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,27,24,11,Al-Bahah
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,27,25,1,الجوف
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,27,25,11,Al-Jouf
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,28,22,1,الرياض
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,28,23,1,المدينة
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,28,26,1,قوى الامن مكة
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,28,27,1,قوى الامن الرياض
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,28,37,1,الرياض
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,28,40,1,المدينة
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,29,5,1,الرياض
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,29,5,5,Riyadh
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,29,9,1,المدينة المنورة
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,29,10,1,القصيم
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,29,11,1,الشرقية
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,29,11,5,Eastern
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,29,14,1,عسير
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,29,16,1,تبوك
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,29,17,1,حائل
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,29,18,1,الحدود الشمالية
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,29,19,1,جازان
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,29,19,5,Jazan
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,29,20,1,نجران
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,29,20,5,Najran
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,29,21,1,الباحة
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,29,21,5,Al-Bahah
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,29,22,1,الجوف
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,29,22,5,Al-Jouf
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,30,8,1,الرياض
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,30,8,15,Riyadh
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,30,12,1,المدينة المنورة
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,30,13,1,القصيم
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,30,14,1,الشرقية
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,30,14,15,Eastern
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,30,17,1,عسير
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,30,19,1,تبوك
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,30,20,1,حائل
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,30,21,1,الحدود الشمالية
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,30,22,1,جازان
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,30,22,15,Jazan
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,30,23,1,نجران
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,30,23,15,Najran
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,30,24,1,الباحة
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,30,24,15,Al-Bahah
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,30,25,1,الجوف
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,30,25,15,Al-Jouf
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,30,30,1,الرياض
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,30,30,15,Riyadh
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,31,26,1,الرياض
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,31,27,1,المدينة
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,31,32,1,الرياض
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,31,35,1,المدينة
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,31,38,1,جامعة القصيم
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,4-32,8,1,الرياض
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,4-32,8,15,Riyadh
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,4-32,12,1,المدينة المنورة
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,4-32,13,1,القصيم
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,4-32,14,1,الشرقية
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,4-32,14,15,Eastern
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,4-32,17,1,عسير
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,4-32,19,1,تبوك
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,4-32,20,1,حائل
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,4-32,21,1,الحدود الشمالية
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,4-32,22,1,جازان
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,4-32,22,15,Jazan
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,4-32,23,1,نجران
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,4-32,23,15,Najran
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,4-32,24,1,الباحة
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,4-32,24,15,Al-Bahah
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,4-32,25,1,الجوف
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,4-32,25,15,Al-Jouf
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,4-32,31,1,الرياض
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,4-32,31,15,Riyadh
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,32ملغى,6,1,الرياض
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,32ملغى,6,3,Riyadh
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,32ملغى,10,1,المدينة المنورة
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,32ملغى,11,1,القصيم
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,32ملغى,12,1,الشرقية
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,32ملغى,12,3,Eastern
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,32ملغى,15,1,عسير
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,32ملغى,17,1,تبوك
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,32ملغى,18,1,حائل
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,32ملغى,19,1,الحدود الشمالية
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,32ملغى,20,1,جازان
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,32ملغى,20,3,Jazan
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,32ملغى,21,1,نجران
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,32ملغى,21,3,Najran
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,32ملغى,22,1,الباحة
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,32ملغى,22,3,Al-Bahah
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,32ملغى,23,1,الجوف
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,32ملغى,23,3,Al-Jouf
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,32,1,1,الأنشطة والخدمات الرئيسية بمستشفى الملك خالد التخصصي للعيون بالرياض في الأعوام الخمسة الأخيرة
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,33,4,2,الرياض
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,33,4,10,المدينة المنورة
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,33,5,2,Riyadh
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,33,5,10,Madinah
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,34,4,2,"الرياض
Riyadh"
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,34,4,6,"المدينة المنورة
Madinah"
