workbook_name,sheet_name,row_number,column_number,keyword_group,matched_keyword,cell_value
Statistical-Yearbook-2023.xlsx,3.22,28,17,total,total,Total
Statistical-Yearbook-2023.xlsx,3-23,1,1,region,المنطقة,حالات التسمم الكيميائي والدوائي موزعة حسب الجنس والجنسية  والمنطقة الصحية لعام 2023م.
Statistical-Yearbook-2023.xlsx,3-23,1,1,year,عام,حالات التسمم الكيميائي والدوائي موزعة حسب الجنس والجنسية  والمنطقة الصحية لعام 2023م.
Statistical-Yearbook-2023.xlsx,3-23,2,1,region,region,"Chemical and Drug Intoxication  by sex, Nationality and Health Region, 2023G."
Statistical-Yearbook-2023.xlsx,3-23,4,1,region,المنطقة,المنطقة الصحية
Statistical-Yearbook-2023.xlsx,3-23,4,9,region,region,Health Region
Statistical-Yearbook-2023.xlsx,3-23,6,2,total,total,Total Cases
Statistical-Yearbook-2023.xlsx,3-23,28,1,total,المجموع,المجموع
Statistical-Yearbook-2023.xlsx,3-23,28,9,total,total,Total
Statistical-Yearbook-2023.xlsx,فهرس الباب الرابع,1,2,activity,الأنشطة,الباب الرابع: الأنشطة والخدمات الصحية
Statistical-Yearbook-2023.xlsx,فهرس الباب الرابع,2,2,activity,activities,Chapter IV : Health Activities and Services
Statistical-Yearbook-2023.xlsx,فهرس الباب الرابع,3,2,region,المنطقة,زيارات واستشارات الرعاية الصحية الأولية بوزارة الصحة حسب المنطقة الصحية عام 2023م.
Statistical-Yearbook-2023.xlsx,فهرس الباب الرابع,3,2,year,عام,زيارات واستشارات الرعاية الصحية الأولية بوزارة الصحة حسب المنطقة الصحية عام 2023م.
Statistical-Yearbook-2023.xlsx,فهرس الباب الرابع,4,2,region,region,"MoH PHC  Encounters and Consultations by Health Region, 2023G."
Statistical-Yearbook-2023.xlsx,فهرس الباب الرابع,5,2,region,المنطقة,زيارات مراجعي الطوارئ المرضية بمستشفيات وزارة الصحة حسب الجنس والجنسية والمنطقة الصحية عام 2023م.
Statistical-Yearbook-2023.xlsx,فهرس الباب الرابع,5,2,year,عام,زيارات مراجعي الطوارئ المرضية بمستشفيات وزارة الصحة حسب الجنس والجنسية والمنطقة الصحية عام 2023م.
Statistical-Yearbook-2023.xlsx,فهرس الباب الرابع,6,2,region,region,"Medical Emergency Encounters in the MoH Hospitals by  Sex, Nationality  and Health Region, 2023G."
Statistical-Yearbook-2023.xlsx,فهرس الباب الرابع,6,2,hospital,hospital,"Medical Emergency Encounters in the MoH Hospitals by  Sex, Nationality  and Health Region, 2023G."
Statistical-Yearbook-2023.xlsx,فهرس الباب الرابع,7,2,region,المنطقة,زيارات مراجعي الطوارئ الجراحية بمستشفيات وزارة الصحة حسب الجنس والجنسية والمنطقة الصحية عام 2023م.
Statistical-Yearbook-2023.xlsx,فهرس الباب الرابع,7,2,year,عام,زيارات مراجعي الطوارئ الجراحية بمستشفيات وزارة الصحة حسب الجنس والجنسية والمنطقة الصحية عام 2023م.
Statistical-Yearbook-2023.xlsx,فهرس الباب الرابع,8,2,region,region,"Surgical Emergency Encounters in the MoH Hospitals by  Sex, Nationality  and Health Region, 2023G."
Statistical-Yearbook-2023.xlsx,فهرس الباب الرابع,8,2,hospital,hospital,"Surgical Emergency Encounters in the MoH Hospitals by  Sex, Nationality  and Health Region, 2023G."
Statistical-Yearbook-2023.xlsx,فهرس الباب الرابع,9,2,region,المنطقة,زيارات مراجعي  العيادات الخارجية بمستشفيات وزارة الصحة حسب الجنس والجنسية والمنطقة الصحية عام 2023م.
Statistical-Yearbook-2023.xlsx,فهرس الباب الرابع,9,2,year,عام,زيارات مراجعي  العيادات الخارجية بمستشفيات وزارة الصحة حسب الجنس والجنسية والمنطقة الصحية عام 2023م.
Statistical-Yearbook-2023.xlsx,فهرس الباب الرابع,10,2,region,region,"Encounters to Outpatient Clinics in MoH Hospitals by  Sex, Nationality  and Health Region, 2023G."
Statistical-Yearbook-2023.xlsx,فهرس الباب الرابع,10,2,hospital,hospital,"Encounters to Outpatient Clinics in MoH Hospitals by  Sex, Nationality  and Health Region, 2023G."
Statistical-Yearbook-2023.xlsx,فهرس الباب الرابع,11,2,region,المنطقة,زيارات المراجعين  للرعاية الصحية الأولية والعيادات الخارجية بمستشفيات وزارة الصحة حسب المنطقة الصحية عام 2023م
Statistical-Yearbook-2023.xlsx,فهرس الباب الرابع,11,2,year,عام,زيارات المراجعين  للرعاية الصحية الأولية والعيادات الخارجية بمستشفيات وزارة الصحة حسب المنطقة الصحية عام 2023م
Statistical-Yearbook-2023.xlsx,فهرس الباب الرابع,12,2,region,region,"PHCs' Encounters and Outpatients of MoH Hospitals by Health Region, 2023G."
Statistical-Yearbook-2023.xlsx,فهرس الباب الرابع,12,2,hospital,hospital,"PHCs' Encounters and Outpatients of MoH Hospitals by Health Region, 2023G."
